Id,Weekly_Sales
4_5_2013-03-29,41151.656
4_5_2013-04-05,35625.406
4_5_2013-04-12,31839.4
4_5_2013-04-19,26658.996
4_5_2013-04-26,24387.365
4_5_2013-05-03,20296.373
4_5_2013-05-10,21246.594
4_5_2013-05-17,19803.684
4_5_2013-05-24,20343.084
4_5_2013-05-31,22803.135
4_5_2013-06-07,26835.967
4_5_2013-06-14,28319.54
4_5_2013-06-21,27021.95
4_5_2013-06-28,24449.756
4_5_2013-07-05,23294.355
4_5_2013-07-12,20283.328
4_5_2013-07-19,20372.996
4_5_2013-07-26,20891.69
4_6_2012-11-02,9291.02
4_6_2012-11-09,7037.842
4_6_2012-11-16,6875.0366
4_6_2012-11-23,20976.447
4_6_2012-11-30,6432.863
4_6_2012-12-07,8458.024
4_6_2012-12-14,9527.806
4_6_2012-12-21,20370.03
4_6_2012-12-28,8150.0127
4_6_2013-01-04,2379.767
4_6_2013-01-11,3629.5955
4_6_2013-01-18,3426.3965
4_6_2013-01-25,2445.2776
4_6_2013-02-01,5022.6807
4_6_2013-02-08,5945.1084
4_6_2013-02-15,6773.835
4_6_2013-02-22,5753.098
4_6_2013-03-01,4183.381
4_6_2013-03-08,5845.3306
4_6_2013-03-15,5932.9897
4_6_2013-03-22,4647.791
4_6_2013-03-29,4801.5757
4_6_2013-04-05,5451.072
4_6_2013-04-12,6840.3315
4_6_2013-04-19,4036.3215
4_6_2013-04-26,4575.1704
4_6_2013-05-03,4574.034
4_6_2013-05-10,5355.976
4_6_2013-05-17,5422.964
4_6_2013-05-24,3853.5002
4_6_2013-05-31,4726.38
4_6_2013-06-07,3663.7502
4_6_2013-06-14,4194.4644
4_6_2013-06-21,3424.1016
4_6_2013-06-28,3997.3965
4_6_2013-07-05,2877.852
4_6_2013-07-12,3237.9475
4_6_2013-07-19,880.40656
4_6_2013-07-26,1850.0015
4_7_2012-11-02,54452.887
4_7_2012-11-09,60235.11
4_7_2012-11-16,58209.81
4_7_2012-11-23,142094.38
4_7_2012-11-30,91124.23
4_7_2012-12-07,129475.17
4_7_2012-12-14,162757.22
4_7_2012-12-21,251762.97
4_7_2012-12-28,72754.0
4_7_2013-01-04,23777.48
4_7_2013-01-11,25075.445
4_7_2013-01-18,24568.441
4_7_2013-01-25,27068.271
4_7_2013-02-01,34501.363
4_7_2013-02-08,34675.883
4_7_2013-02-15,34276.79
4_7_2013-02-22,32624.826
4_7_2013-03-01,30477.717
4_7_2013-03-08,34303.71
4_7_2013-03-15,38052.773
4_7_2013-03-22,37241.18
4_7_2013-03-29,38555.25
4_7_2013-04-05,46961.25
4_7_2013-04-12,44027.695
4_7_2013-04-19,37761.094
4_7_2013-04-26,39983.25
4_7_2013-05-03,28615.04
4_7_2013-05-10,28508.62
4_7_2013-05-17,31724.053
4_7_2013-05-24,38090.387
4_7_2013-05-31,45415.73
4_7_2013-06-07,38856.098
4_7_2013-06-14,37419.69
4_7_2013-06-21,36485.508
4_7_2013-06-28,37062.926
4_7_2013-07-05,37768.45
4_7_2013-07-12,28473.527
4_7_2013-07-19,27724.275
4_7_2013-07-26,26291.928
4_8_2012-11-02,64374.656
4_8_2012-11-09,61768.36
4_8_2012-11-16,63246.63
4_8_2012-11-23,61873.066
4_8_2012-11-30,60478.645
4_8_2012-12-07,63076.86
4_8_2012-12-14,60227.055
4_8_2012-12-21,70882.35
4_8_2012-12-28,46172.426
4_8_2013-01-04,57372.434
4_8_2013-01-11,57632.08
4_8_2013-01-18,59665.27
4_8_2013-01-25,57700.996
4_8_2013-02-01,63052.99
4_8_2013-02-08,61516.84
4_8_2013-02-15,60443.098
4_8_2013-02-22,60328.363
4_8_2013-03-01,61015.28
4_8_2013-03-08,58353.355
4_8_2013-03-15,58197.383
4_8_2013-03-22,56274.59
4_8_2013-03-29,59296.72
4_8_2013-04-05,58281.86
4_8_2013-04-12,55429.07
4_8_2013-04-19,56242.727
4_8_2013-04-26,54645.047
4_8_2013-05-03,41353.8
4_8_2013-05-10,39488.477
4_8_2013-05-17,41021.99
4_8_2013-05-24,39249.676
4_8_2013-05-31,42677.33
4_8_2013-06-07,41309.367
4_8_2013-06-14,41818.84
4_8_2013-06-21,40520.273
4_8_2013-06-28,41758.62
4_8_2013-07-05,40942.883
4_8_2013-07-12,38344.58
4_8_2013-07-19,37157.812
4_8_2013-07-26,38434.973
4_9_2012-11-02,35562.387
4_9_2012-11-09,36880.76
4_9_2012-11-16,35753.57
4_9_2012-11-23,48502.883
4_9_2012-11-30,29259.521
4_9_2012-12-07,31804.62
4_9_2012-12-14,31419.346
4_9_2012-12-21,53086.67
4_9_2012-12-28,22284.988
4_9_2013-01-04,19765.898
4_9_2013-01-11,18314.922
4_9_2013-01-18,18397.572
4_9_2013-01-25,21054.783
4_9_2013-02-01,26483.48
4_9_2013-02-08,26849.785
4_9_2013-02-15,24649.86
4_9_2013-02-22,24269.129
4_9_2013-03-01,22848.45
4_9_2013-03-08,28916.707
4_9_2013-03-15,34558.902
4_9_2013-03-22,32570.025
4_9_2013-03-29,34512.707
4_9_2013-04-05,35183.324
4_9_2013-04-12,35112.797
4_9_2013-04-19,32126.26
4_9_2013-04-26,29736.775
4_9_2013-05-03,22522.922
4_9_2013-05-10,21211.125
4_9_2013-05-17,24070.422
4_9_2013-05-24,27278.2
4_9_2013-05-31,32705.344
4_9_2013-06-07,27638.34
4_9_2013-06-14,27840.693
4_9_2013-06-21,27461.82
4_9_2013-06-28,28079.887
4_9_2013-07-05,28364.184
4_9_2013-07-12,22375.53
4_9_2013-07-19,22299.121
4_9_2013-07-26,22597.92
4_10_2012-11-02,41523.64
4_10_2012-11-09,38638.016
4_10_2012-11-16,40432.305
4_10_2012-11-23,39887.43
4_10_2012-11-30,34466.15
4_10_2012-12-07,36918.133
4_10_2012-12-14,34610.855
4_10_2012-12-21,44756.1
4_10_2012-12-28,26604.098
4_10_2013-01-04,31331.326
4_10_2013-01-11,28413.201
4_10_2013-01-18,31841.365
4_10_2013-01-25,32245.652
4_10_2013-02-01,37084.99
4_10_2013-02-08,37638.008
4_10_2013-02-15,36594.805
4_10_2013-02-22,35561.75
4_10_2013-03-01,34861.387
4_10_2013-03-08,38900.223
4_10_2013-03-15,39318.04
4_10_2013-03-22,39097.05
4_10_2013-03-29,36559.75
4_10_2013-04-05,38799.664
4_10_2013-04-12,35320.09
4_10_2013-04-19,36201.965
4_10_2013-04-26,33763.445
4_10_2013-05-03,31031.531
4_10_2013-05-10,29980.76
4_10_2013-05-17,30321.777
4_10_2013-05-24,31154.953
4_10_2013-05-31,34990.453
4_10_2013-06-07,32073.688
4_10_2013-06-14,31969.123
4_10_2013-06-21,31771.064
4_10_2013-06-28,35726.426
4_10_2013-07-05,33842.23
4_10_2013-07-12,31780.18
4_10_2013-07-19,30106.775
4_10_2013-07-26,29472.209
4_11_2012-11-02,29796.707
4_11_2012-11-09,26496.012
4_11_2012-11-16,28011.424
4_11_2012-11-23,30070.34
4_11_2012-11-30,32147.07
4_11_2012-12-07,32910.426
4_11_2012-12-14,28072.334
4_11_2012-12-21,34243.97
4_11_2012-12-28,19817.262
4_11_2013-01-04,26150.473
4_11_2013-01-11,21980.016
4_11_2013-01-18,24051.41
4_11_2013-01-25,18676.213
4_11_2013-02-01,21370.193
4_11_2013-02-08,20596.414
4_11_2013-02-15,22574.816
4_11_2013-02-22,21691.275
4_11_2013-03-01,20774.838
4_11_2013-03-08,20443.562
4_11_2013-03-15,20032.424
4_11_2013-03-22,24163.031
4_11_2013-03-29,20013.906
4_11_2013-04-05,22079.559
4_11_2013-04-12,20050.387
4_11_2013-04-19,22732.86
4_11_2013-04-26,20385.545
4_11_2013-05-03,20566.084
4_11_2013-05-10,19829.977
4_11_2013-05-17,19817.318
4_11_2013-05-24,23420.045
4_11_2013-05-31,29588.947
4_11_2013-06-07,29550.162
4_11_2013-06-14,24698.648
4_11_2013-06-21,28148.936
4_11_2013-06-28,35421.387
4_11_2013-07-05,24174.264
4_11_2013-07-12,23098.021
4_11_2013-07-19,18922.723
4_11_2013-07-26,20880.244
4_12_2012-11-02,8428.23
4_12_2012-11-09,9209.555
4_12_2012-11-16,7627.659
4_12_2012-11-23,6234.5005
4_12_2012-11-30,7301.638
4_12_2012-12-07,6557.8906
4_12_2012-12-14,6699.3896
4_12_2012-12-21,8797.938
4_12_2012-12-28,5701.519
4_12_2013-01-04,6742.6616
4_12_2013-01-11,8010.2427
4_12_2013-01-18,6821.5513
4_12_2013-01-25,5991.117
4_12_2013-02-01,8543.614
4_12_2013-02-08,7897.565
4_12_2013-02-15,8645.595
4_12_2013-02-22,8426.408
4_12_2013-03-01,8207.274
4_12_2013-03-08,8868.616
4_12_2013-03-15,9059.169
4_12_2013-03-22,9505.697
4_12_2013-03-29,8157.9785
4_12_2013-04-05,10047.917
4_12_2013-04-12,9299.739
4_12_2013-04-19,9012.236
4_12_2013-04-26,7627.5225
4_12_2013-05-03,6416.8574
4_12_2013-05-10,5831.2314
4_12_2013-05-17,5850.478
4_12_2013-05-24,6221.075
4_12_2013-05-31,5546.6987
4_12_2013-06-07,6563.5264
4_12_2013-06-14,5349.735
4_12_2013-06-21,4805.0264
4_12_2013-06-28,6056.098
4_12_2013-07-05,6927.321
4_12_2013-07-12,5989.0195
4_12_2013-07-19,5413.684
4_12_2013-07-26,5223.627
4_13_2012-11-02,72919.76
4_13_2012-11-09,71967.805
4_13_2012-11-16,71166.836
4_13_2012-11-23,67647.95
4_13_2012-11-30,69364.37
4_13_2012-12-07,68031.97
4_13_2012-12-14,67178.54
4_13_2012-12-21,69698.79
4_13_2012-12-28,63035.42
4_13_2013-01-04,67907.85
4_13_2013-01-11,64901.59
4_13_2013-01-18,64244.305
4_13_2013-01-25,64582.61
4_13_2013-02-01,70984.06
4_13_2013-02-08,72269.9
4_13_2013-02-15,68833.016
4_13_2013-02-22,68794.08
4_13_2013-03-01,70279.64
4_13_2013-03-08,68325.46
4_13_2013-03-15,67575.47
4_13_2013-03-22,67427.56
4_13_2013-03-29,68445.21
4_13_2013-04-05,70178.18
4_13_2013-04-12,68391.92
4_13_2013-04-19,69267.984
4_13_2013-04-26,66463.28
4_13_2013-05-03,55045.883
4_13_2013-05-10,53481.33
4_13_2013-05-17,53792.832
4_13_2013-05-24,53108.965
4_13_2013-05-31,52934.918
4_13_2013-06-07,53386.098
4_13_2013-06-14,51870.492
4_13_2013-06-21,50855.395
4_13_2013-06-28,53486.395
4_13_2013-07-05,53921.703
4_13_2013-07-12,52893.883
4_13_2013-07-19,51614.676
4_13_2013-07-26,50575.42
4_14_2012-11-02,31371.965
4_14_2012-11-09,31405.9
4_14_2012-11-16,36608.445
4_14_2012-11-23,63211.215
4_14_2012-11-30,35824.363
4_14_2012-12-07,45226.56
4_14_2012-12-14,55554.086
4_14_2012-12-21,83818.91
4_14_2012-12-28,40796.35
4_14_2013-01-04,27138.922
4_14_2013-01-11,27439.793
4_14_2013-01-18,26838.84
4_14_2013-01-25,24454.074
4_14_2013-02-01,29614.998
4_14_2013-02-08,31792.055
4_14_2013-02-15,30073.04
4_14_2013-02-22,29588.701
4_14_2013-03-01,30097.674
4_14_2013-03-08,27257.188
4_14_2013-03-15,26715.936
4_14_2013-03-22,25070.123
4_14_2013-03-29,27696.531
4_14_2013-04-05,28747.748
4_14_2013-04-12,27970.912
4_14_2013-04-19,27507.293
4_14_2013-04-26,25429.803
4_14_2013-05-03,26161.818
4_14_2013-05-10,26760.145
4_14_2013-05-17,26743.115
4_14_2013-05-24,24430.844
4_14_2013-05-31,23603.613
4_14_2013-06-07,23772.193
4_14_2013-06-14,23066.186
4_14_2013-06-21,22243.93
4_14_2013-06-28,24838.64
4_14_2013-07-05,25360.941
4_14_2013-07-12,23591.098
4_14_2013-07-19,21006.277
4_14_2013-07-26,20142.121
4_16_2012-11-02,7137.064
4_16_2012-11-09,7380.348
4_16_2012-11-16,6473.373
4_16_2012-11-23,7279.6465
4_16_2012-11-30,5004.7666
4_16_2012-12-07,1053.2931
4_16_2012-12-14,6042.327
4_16_2012-12-21,5711.979
4_16_2012-12-28,4019.1895
4_16_2013-01-04,7314.543
4_16_2013-01-11,9838.729
4_16_2013-01-18,7276.1606
4_16_2013-01-25,10189.834
4_16_2013-02-01,13967.515
4_16_2013-02-08,16614.129
4_16_2013-02-15,12820.274
4_16_2013-02-22,14309.5625
4_16_2013-03-01,13790.566
4_16_2013-03-08,25361.861
4_16_2013-03-15,29552.357
4_16_2013-03-22,32904.91
4_16_2013-03-29,35098.12
4_16_2013-04-05,37561.67
4_16_2013-04-12,39985.074
4_16_2013-04-19,38547.98
4_16_2013-04-26,40364.336
4_16_2013-05-03,26493.615
4_16_2013-05-10,25449.596
4_16_2013-05-17,25896.73
4_16_2013-05-24,29905.781
4_16_2013-05-31,35134.535
4_16_2013-06-07,33554.215
4_16_2013-06-14,29085.564
4_16_2013-06-21,28412.047
4_16_2013-06-28,29568.02
4_16_2013-07-05,32404.771
4_16_2013-07-12,23049.988
4_16_2013-07-19,21996.385
4_16_2013-07-26,18471.19
4_17_2012-11-02,17217.645
4_17_2012-11-09,16806.822
4_17_2012-11-16,18145.29
4_17_2012-11-23,24236.252
4_17_2012-11-30,18865.455
4_17_2012-12-07,20237.688
4_17_2012-12-14,23499.379
4_17_2012-12-21,31033.305
4_17_2012-12-28,18845.2
4_17_2013-01-04,16048.34
4_17_2013-01-11,17537.85
4_17_2013-01-18,16214.658
4_17_2013-01-25,17149.855
4_17_2013-02-01,20951.852
4_17_2013-02-08,19977.838
4_17_2013-02-15,20081.82
4_17_2013-02-22,19402.035
4_17_2013-03-01,19376.361
4_17_2013-03-08,19638.273
4_17_2013-03-15,19842.338
4_17_2013-03-22,18477.695
4_17_2013-03-29,18038.822
4_17_2013-04-05,18811.775
4_17_2013-04-12,17490.18
4_17_2013-04-19,16552.617
4_17_2013-04-26,16359.671
4_17_2013-05-03,11622.211
4_17_2013-05-10,11564.171
4_17_2013-05-17,11771.967
4_17_2013-05-24,10361.818
4_17_2013-05-31,10225.119
4_17_2013-06-07,9990.594
4_17_2013-06-14,9268.565
4_17_2013-06-21,9313.111
4_17_2013-06-28,11530.672
4_17_2013-07-05,10353.167
4_17_2013-07-12,11141.19
4_17_2013-07-19,10563.22
4_17_2013-07-26,10157.066
4_18_2012-11-02,28517.43
4_18_2012-11-09,21045.672
4_18_2012-11-16,30239.018
4_18_2012-11-23,47131.53
4_18_2012-11-30,78241.23
4_18_2012-12-07,70071.914
4_18_2012-12-14,51322.31
4_18_2012-12-21,44474.824
4_18_2012-12-28,31326.486
4_18_2013-01-04,10765.241
4_18_2013-01-11,7586.666
4_18_2013-01-18,9619.625
4_18_2013-01-25,8028.278
4_18_2013-02-01,12916.362
4_18_2013-02-08,19387.846
4_18_2013-02-15,26928.531
4_18_2013-02-22,8223.427
4_18_2013-03-01,5587.697
4_18_2013-03-08,7813.6675
4_18_2013-03-15,8368.018
4_18_2013-03-22,8089.77
4_18_2013-03-29,15588.66
4_18_2013-04-05,18758.953
4_18_2013-04-12,11084.599
4_18_2013-04-19,8442.044
4_18_2013-04-26,3604.1604
4_18_2013-05-03,-621.5833
4_18_2013-05-10,26.478264
4_18_2013-05-17,455.82755
4_18_2013-05-24,-290.6135
4_18_2013-05-31,-1059.0503
4_18_2013-06-07,-1181.9077
4_18_2013-06-14,-1864.5281
4_18_2013-06-21,-1451.7721
4_18_2013-06-28,-1347.3605
4_18_2013-07-05,-1624.3993
4_18_2013-07-12,-588.24316
4_18_2013-07-26,-593.30585
4_19_2012-11-02,4057.7756
4_19_2012-11-09,3060.2336
4_19_2012-11-16,3644.7551
4_19_2012-11-23,2474.1687
4_19_2012-11-30,4228.9336
4_19_2012-12-07,3090.2493
4_19_2012-12-14,3335.694
4_19_2012-12-21,5318.3774
4_19_2012-12-28,488.85156
4_19_2013-01-04,2174.956
4_19_2013-01-11,2917.045
4_19_2013-01-18,3573.382
4_19_2013-01-25,2561.5784
4_19_2013-02-01,3597.403
4_19_2013-02-08,1979.6304
4_19_2013-02-15,4611.7935
4_19_2013-02-22,4014.643
4_19_2013-03-01,3364.5618
4_19_2013-03-08,3616.448
4_19_2013-03-15,3810.09
4_19_2013-03-22,3034.9238
4_19_2013-03-29,2477.8123
4_19_2013-04-05,3391.9048
4_19_2013-04-12,2846.9136
4_19_2013-04-19,2406.3623
4_19_2013-04-26,1581.6915
4_19_2013-05-03,1768.2673
4_19_2013-05-10,1888.0244
4_19_2013-05-17,1488.2545
4_19_2013-05-24,975.99414
4_19_2013-05-31,1123.4833
4_19_2013-06-07,897.693
4_19_2013-06-14,181.99236
4_19_2013-06-21,378.4209
4_19_2013-06-28,1515.9735
4_19_2013-07-05,1132.8373
4_19_2013-07-12,1268.0023
4_19_2013-07-19,347.63495
4_19_2013-07-26,271.5191
4_20_2012-11-02,8675.83
4_20_2012-11-09,8789.341
4_20_2012-11-16,8593.716
4_20_2012-11-23,10803.091
4_20_2012-11-30,8896.303
4_20_2012-12-07,8300.142
4_20_2012-12-14,9131.814
4_20_2012-12-21,11719.28
4_20_2012-12-28,8028.106
4_20_2013-01-04,7145.693
4_20_2013-01-11,8149.9233
4_20_2013-01-18,8446.307
4_20_2013-01-25,7895.5947
4_20_2013-02-01,9725.295
4_20_2013-02-08,9515.027
4_20_2013-02-15,10517.399
4_20_2013-02-22,10524.221
4_20_2013-03-01,10365.72
4_20_2013-03-08,11030.534
4_20_2013-03-15,11368.289
4_20_2013-03-22,10732.328
4_20_2013-03-29,9477.182
4_20_2013-04-05,11438.971
4_20_2013-04-12,10455.916
4_20_2013-04-19,9797.044
4_20_2013-04-26,9241.647
4_20_2013-05-03,8841.883
4_20_2013-05-10,8940.942
4_20_2013-05-17,9802.569
4_20_2013-05-24,9347.431
4_20_2013-05-31,10462.758
4_20_2013-06-07,9451.51
4_20_2013-06-14,9297.429
4_20_2013-06-21,8976.701
4_20_2013-06-28,10518.821
4_20_2013-07-05,9906.495
4_20_2013-07-12,9349.75
4_20_2013-07-19,8689.469
4_20_2013-07-26,8410.389
4_21_2012-11-02,9017.111
4_21_2012-11-09,9115.442
4_21_2012-11-16,9202.42
4_21_2012-11-23,9844.819
4_21_2012-11-30,9382.835
4_21_2012-12-07,12447.342
4_21_2012-12-14,13324.156
4_21_2012-12-21,19050.984
4_21_2012-12-28,7828.3516
4_21_2013-01-04,7937.2104
4_21_2013-01-11,7901.9375
4_21_2013-01-18,8278.716
4_21_2013-01-25,7037.7446
4_21_2013-02-01,9145.545
4_21_2013-02-08,8977.478
4_21_2013-02-15,10144.585
4_21_2013-02-22,9707.358
4_21_2013-03-01,9628.112
4_21_2013-03-08,10067.836
4_21_2013-03-15,10373.664
4_21_2013-03-22,9845.477
4_21_2013-03-29,9506.022
4_21_2013-04-05,11119.842
4_21_2013-04-12,9945.112
4_21_2013-04-19,8942.988
4_21_2013-04-26,8494.403
4_21_2013-05-03,7350.794
4_21_2013-05-10,7558.765
4_21_2013-05-17,6900.165
4_21_2013-05-24,6280.89
4_21_2013-05-31,6581.6123
4_21_2013-06-07,5748.086
4_21_2013-06-14,5859.6577
4_21_2013-06-21,5703.158
4_21_2013-06-28,7244.2153
4_21_2013-07-05,6825.9165
4_21_2013-07-12,6423.1587
4_21_2013-07-19,6102.625
4_21_2013-07-26,5241.7637
4_22_2012-11-02,20093.727
4_22_2012-11-09,19869.588
4_22_2012-11-16,19251.688
4_22_2012-11-23,33037.19
4_22_2012-11-30,19189.607
4_22_2012-12-07,24596.896
4_22_2012-12-14,24821.236
4_22_2012-12-21,37293.957
4_22_2012-12-28,20245.74
4_22_2013-01-04,17519.04
4_22_2013-01-11,16197.421
4_22_2013-01-18,16677.389
4_22_2013-01-25,15496.592
4_22_2013-02-01,21476.193
4_22_2013-02-08,23740.086
4_22_2013-02-15,23255.729
4_22_2013-02-22,21844.715
4_22_2013-03-01,20532.795
4_22_2013-03-08,20556.965
4_22_2013-03-15,19982.111
4_22_2013-03-22,19360.316
4_22_2013-03-29,17432.658
4_22_2013-04-05,18805.592
4_22_2013-04-12,16636.773
4_22_2013-04-19,16254.881
4_22_2013-04-26,15645.001
4_22_2013-05-03,14752.975
4_22_2013-05-10,14812.575
4_22_2013-05-17,15435.025
4_22_2013-05-24,14437.018
4_22_2013-05-31,15101.542
4_22_2013-06-07,14403.73
4_22_2013-06-14,14460.332
4_22_2013-06-21,14360.736
4_22_2013-06-28,16128.553
4_22_2013-07-05,15791.787
4_22_2013-07-12,16552.893
4_22_2013-07-19,16633.39
4_22_2013-07-26,14871.013
4_23_2012-11-02,55721.734
4_23_2012-11-09,52383.08
4_23_2012-11-16,51189.973
4_23_2012-11-23,65653.67
4_23_2012-11-30,54699.47
4_23_2012-12-07,68088.33
4_23_2012-12-14,69195.76
4_23_2012-12-21,103122.29
4_23_2012-12-28,46509.87
4_23_2013-01-04,36721.383
4_23_2013-01-11,30684.9
4_23_2013-01-18,35358.703
4_23_2013-01-25,30625.664
4_23_2013-02-01,37240.19
4_23_2013-02-08,39459.652
4_23_2013-02-15,39533.484
4_23_2013-02-22,38186.86
4_23_2013-03-01,38183.473
4_23_2013-03-08,38972.023
4_23_2013-03-15,38834.984
4_23_2013-03-22,37924.305
4_23_2013-03-29,37213.395
4_23_2013-04-05,40473.56
4_23_2013-04-12,38758.21
4_23_2013-04-19,38599.5
4_23_2013-04-26,37215.285
4_23_2013-05-03,30169.326
4_23_2013-05-10,30550.746
4_23_2013-05-17,32805.01
4_23_2013-05-24,33711.305
4_23_2013-05-31,35930.79
4_23_2013-06-07,35783.703
4_23_2013-06-14,36974.89
4_23_2013-06-21,37780.895
4_23_2013-06-28,34870.72
4_23_2013-07-05,33895.42
4_23_2013-07-12,32758.086
4_23_2013-07-19,31167.5
4_23_2013-07-26,30418.889
4_24_2012-11-02,13227.907
4_24_2012-11-09,12682.605
4_24_2012-11-16,12175.792
4_24_2012-11-23,19181.816
4_24_2012-11-30,13339.317
4_24_2012-12-07,17208.777
4_24_2012-12-14,19466.56
4_24_2012-12-21,26867.078
4_24_2012-12-28,8938.948
4_24_2013-01-04,9508.375
4_24_2013-01-11,7845.061
4_24_2013-01-18,8710.294
4_24_2013-01-25,8161.625
4_24_2013-02-01,11720.679
4_24_2013-02-08,13148.754
4_24_2013-02-15,12469.853
4_24_2013-02-22,11179.184
4_24_2013-03-01,10967.962
4_24_2013-03-08,11162.347
4_24_2013-03-15,11117.165
4_24_2013-03-22,10915.176
4_24_2013-03-29,10894.117
4_24_2013-04-05,12706.114
4_24_2013-04-12,10887.971
4_24_2013-04-19,10478.067
4_24_2013-04-26,9080.387
4_24_2013-05-03,5765.8506
4_24_2013-05-10,5920.608
4_24_2013-05-17,6880.795
4_24_2013-05-24,6636.4795
4_24_2013-05-31,6779.5835
4_24_2013-06-07,5705.6885
4_24_2013-06-14,6206.8755
4_24_2013-06-21,6096.112
4_24_2013-06-28,6343.111
4_24_2013-07-05,6963.2915
4_24_2013-07-12,6695.7554
4_24_2013-07-19,6311.19
4_24_2013-07-26,7490.147
4_25_2012-11-02,17201.508
4_25_2012-11-09,16684.389
4_25_2012-11-16,15568.884
4_25_2012-11-23,19123.146
4_25_2012-11-30,15510.503
4_25_2012-12-07,18936.992
4_25_2012-12-14,20961.125
4_25_2012-12-21,28716.254
4_25_2012-12-28,13955.519
4_25_2013-01-04,12564.06
4_25_2013-01-11,11468.321
4_25_2013-01-18,12251.176
4_25_2013-01-25,11299.403
4_25_2013-02-01,16133.132
4_25_2013-02-08,16832.318
4_25_2013-02-15,16510.293
4_25_2013-02-22,15560.954
4_25_2013-03-01,15600.863
4_25_2013-03-08,17262.635
4_25_2013-03-15,18405.58
4_25_2013-03-22,19050.168
4_25_2013-03-29,18060.164
4_25_2013-04-05,20581.334
4_25_2013-04-12,18097.812
4_25_2013-04-19,16525.715
4_25_2013-04-26,16060.088
4_25_2013-05-03,11454.025
4_25_2013-05-10,11545.79
4_25_2013-05-17,12242.99
4_25_2013-05-24,11796.924
4_25_2013-05-31,12957.683
4_25_2013-06-07,11815.455
4_25_2013-06-14,11744.391
4_25_2013-06-21,11213.316
4_25_2013-06-28,12165.386
4_25_2013-07-05,11009.008
4_25_2013-07-12,10874.23
4_25_2013-07-19,9491.77
4_25_2013-07-26,9218.476
4_26_2012-11-02,23912.98
4_26_2012-11-09,23387.701
4_26_2012-11-16,22530.332
4_26_2012-11-23,28353.443
4_26_2012-11-30,22372.879
4_26_2012-12-07,24947.709
4_26_2012-12-14,25559.422
4_26_2012-12-21,33377.72
4_26_2012-12-28,14523.05
4_26_2013-01-04,14003.397
4_26_2013-01-11,13644.289
4_26_2013-01-18,14930.612
4_26_2013-01-25,15722.644
4_26_2013-02-01,20541.639
4_26_2013-02-08,21415.127
4_26_2013-02-15,20608.547
4_26_2013-02-22,19531.75
4_26_2013-03-01,19667.719
4_26_2013-03-08,19580.502
4_26_2013-03-15,19577.19
4_26_2013-03-22,19680.154
4_26_2013-03-29,19417.588
4_26_2013-04-05,21652.06
4_26_2013-04-12,19724.426
4_26_2013-04-19,18751.367
4_26_2013-04-26,17937.66
4_26_2013-05-03,12988.516
4_26_2013-05-10,12553.658
4_26_2013-05-17,12509.794
4_26_2013-05-24,12504.675
4_26_2013-05-31,12392.315
4_26_2013-06-07,11600.197
4_26_2013-06-14,11630.578
4_26_2013-06-21,11357.528
4_26_2013-06-28,12170.436
4_26_2013-07-05,11795.8125
4_26_2013-07-12,10760.595
4_26_2013-07-19,10666.395
4_26_2013-07-26,10463.69
4_27_2012-11-02,4419.429
4_27_2012-11-09,4158.8115
4_27_2012-11-16,3818.155
4_27_2012-11-23,3978.8704
4_27_2012-11-30,4546.8174
4_27_2012-12-07,5796.7935
4_27_2012-12-14,5897.596
4_27_2012-12-21,9796.379
4_27_2012-12-28,2552.6038
4_27_2013-01-04,3661.8186
4_27_2013-01-11,3283.082
4_27_2013-01-18,3379.1553
4_27_2013-01-25,2224.722
4_27_2013-02-01,3768.794
4_27_2013-02-08,3532.6804
4_27_2013-02-15,4012.5933
4_27_2013-02-22,3297.1765
4_27_2013-03-01,3062.3684
4_27_2013-03-08,2788.697
4_27_2013-03-15,2827.3884
4_27_2013-03-22,2559.0474
4_27_2013-03-29,1927.783
4_27_2013-04-05,3326.3257
4_27_2013-04-12,2852.3782
4_27_2013-04-19,1878.7775
4_27_2013-04-26,1445.7489
4_27_2013-05-03,1641.8969
4_27_2013-05-10,1659.4083
4_27_2013-05-17,2382.8347
4_27_2013-05-24,1818.272
4_27_2013-05-31,1653.8411
4_27_2013-06-07,1241.0029
4_27_2013-06-14,1250.9247
4_27_2013-06-21,976.68567
4_27_2013-06-28,2398.0771
4_27_2013-07-05,1648.1398
4_27_2013-07-12,1583.6074
4_27_2013-07-19,751.7959
4_27_2013-07-26,867.56134
4_28_2012-11-02,1975.237
4_28_2012-11-09,1563.8807
4_28_2012-11-16,1363.9509
4_28_2012-11-23,750.9011
4_28_2012-11-30,1793.4602
4_28_2012-12-07,1877.5828
4_28_2012-12-14,1211.5333
4_28_2012-12-21,3553.478
4_28_2012-12-28,-315.95822
4_28_2013-01-04,2145.2842
4_28_2013-01-11,2029.9855
4_28_2013-01-18,2126.258
4_28_2013-01-25,827.42426
4_28_2013-02-01,2117.2212
4_28_2013-02-08,1369.5027
4_28_2013-02-15,1937.0444
4_28_2013-02-22,1527.8794
4_28_2013-03-01,1408.7758
4_28_2013-03-08,1422.8904
4_28_2013-03-15,1464.525
4_28_2013-03-22,993.50525
4_28_2013-03-29,709.11926
4_28_2013-04-05,1954.2527
4_28_2013-04-12,1654.2795
4_28_2013-04-19,386.28635
4_28_2013-04-26,251.74759
4_28_2013-05-03,427.07812
4_28_2013-05-10,513.0696
4_28_2013-05-17,690.0176
